sample_id,source_model,category,gold_positive,pred_positive,gold_span_count,pred_span_count,n_tokens,max_prob,mean_prob
case_f07cb3457b1a4db0,Llama-2-7b-chat-hf,TP,True,True,1,1,79,0.907154381275177,0.213989469698701
case_8df29abc39155aaa,Llama-3.1-8B-Instruct,TN,False,False,0,0,58,0.021655503660440445,0.003233932645124351
case_48405ee3d14c1eba,Mistral-7B-Instruct-v0.1,TN,False,False,0,0,23,0.019814524799585342,0.009824311927608822
case_70882c20d145c6c1,Mistral-7B-Instruct-v0.3,TN,False,False,0,0,31,0.0009337412193417549,0.0004934785857556328
case_3318b921e5d53c2c,Llama-2-7b-chat-hf,TN,False,False,0,0,111,0.0010750401997938752,0.00028330898445953306
case_5f36e8a0a440d791,Llama-3.1-8B-Instruct,TN,False,False,0,0,64,0.0005233338451944292,0.00021155793217531027
case_ab1a8bc63129c9a1,Mistral-7B-Instruct-v0.1,TN,False,False,0,0,35,0.012351330369710922,0.0024994296225486325
case_514f1f1babbcb14d,Mistral-7B-Instruct-v0.3,TN,False,False,0,0,54,0.0018532411195337772,0.00029306035180019937
case_4cd882d39db588e0,Llama-2-7b-chat-hf,TP,True,True,1,3,85,0.5052568316459656,0.10186639329322669
case_38e965e8574c2eba,Llama-3.1-8B-Instruct,TN,False,False,0,0,58,0.011303214356303215,0.001610853283762418
case_eb527a8f8299d6ad,Mistral-7B-Instruct-v0.1,TN,False,False,0,0,49,0.0045762876980006695,0.0005872982179351645
case_1676075f6a1a20f5,Mistral-7B-Instruct-v0.3,FN,True,False,1,0,43,0.11690930277109146,0.01988818248880074
case_768bb20993351303,Llama-2-7b-chat-hf,FP,False,True,1,3,175,0.5463703274726868,0.05085677272374076
case_08517dd1114c4b68,Llama-3.1-8B-Instruct,TN,False,False,0,0,27,0.00030425196746364236,0.0001776795969042858
case_d2a18bf7e1bdc028,Mistral-7B-Instruct-v0.1,FN,True,False,1,0,38,0.19840805232524872,0.0853805111623124
case_013a3b2f5b31184a,Mistral-7B-Instruct-v0.3,FN,True,False,1,0,97,0.12890402972698212,0.013013658117378112
case_af4bd851aaa43dcf,Llama-2-7b-chat-hf,FP,False,True,0,8,114,0.9509384036064148,0.3076792689256795
case_5d1ca821279034e3,Llama-3.1-8B-Instruct,TP,True,True,1,1,55,0.7371358275413513,0.1299286732619459
case_69255fa658804e10,Mistral-7B-Instruct-v0.1,TN,False,False,0,0,51,0.06800870597362518,0.03599474790926073
case_b8620f7e76be3496,Mistral-7B-Instruct-v0.3,TN,False,False,0,0,56,0.07135285437107086,0.01000940097583225
case_949007be0a2c46fa,Llama-2-7b-chat-hf,TN,False,False,0,0,119,0.04172470420598984,0.004013208933605053
case_b5f1425d24d7dd1f,Llama-3.1-8B-Instruct,TN,False,False,0,0,28,0.00022882739722263068,0.00016125688333496719
case_ad89a2a8f3c08959,Mistral-7B-Instruct-v0.1,TN,False,False,0,0,47,0.0017992483917623758,0.0004714093925901986
case_1c5c288a3741d40a,Mistral-7B-Instruct-v0.3,TN,False,False,0,0,53,0.001323527772910893,0.0004124945659192613
case_82d5cf35b386ef20,Llama-2-7b-chat-hf,FP,False,True,0,1,88,0.9940215945243835,0.7194785416676578
case_eda733cd315e4056,Llama-3.1-8B-Instruct,FP,False,True,0,1,32,0.30502113699913025,0.04457262417781749
case_0fedb7f5fb0a41b3,Mistral-7B-Instruct-v0.1,TN,False,False,0,0,22,0.11064363270998001,0.0347135075558485
case_fe75f64bb8b27524,Mistral-7B-Instruct-v0.3,FP,False,True,0,1,91,0.9605574607849121,0.14679429934239835
case_8a823ff142adb306,Llama-2-7b-chat-hf,TP,True,True,1,3,72,0.9852498173713684,0.38711208583683604
case_96130b977ba71787,Llama-3.1-8B-Instruct,TN,False,False,0,0,27,0.00042376172496005893,0.0002221408404121003
case_3112ce017de4d813,Mistral-7B-Instruct-v0.1,TN,False,False,0,0,30,0.0011247519869357347,0.00045364694621336334
case_fbb1407ac737377e,Mistral-7B-Instruct-v0.3,TN,False,False,0,0,36,0.0036812294274568558,0.0011679246433939422
case_0615c80a57c2c33e,Llama-2-7b-chat-hf,FP,False,True,0,1,37,0.8629639744758606,0.5636442593626074
case_0da01e5690798101,Llama-3.1-8B-Instruct,FP,False,True,0,1,26,0.9782400727272034,0.9296336815907404
case_a9cadbc5c9dad965,Mistral-7B-Instruct-v0.1,FP,False,True,0,1,26,0.9782397150993347,0.9296336747132815
case_1db232b724b44e24,Mistral-7B-Instruct-v0.3,FP,False,True,0,1,25,0.9675061106681824,0.8915522837638855
case_f07004c867c6ca6d,Llama-2-7b-chat-hf,TP,True,True,1,1,40,0.947648286819458,0.5913600601255894
case_582f3dc46e695e75,Llama-3.1-8B-Instruct,TN,False,False,0,0,31,0.005499741528183222,0.0016422411257911835
case_cf41820e19867ab1,Mistral-7B-Instruct-v0.1,TN,False,False,0,0,38,0.07991956174373627,0.029641987623395642
case_2e709d0361b36ced,Mistral-7B-Instruct-v0.3,FP,False,True,0,2,66,0.7061898112297058,0.20756361341442575
case_f69a1021c0b63ed9,Llama-2-7b-chat-hf,TN,False,False,0,0,44,0.016922662034630775,0.00791195489000529
case_610ae8e440a8b5da,Llama-3.1-8B-Instruct,TN,False,False,0,0,56,0.0024321319069713354,0.0011598094819679058
case_91b3dea64c722139,Mistral-7B-Instruct-v0.1,TN,False,False,0,0,34,0.014641272835433483,0.003897065019426758
case_40d559d94be76752,Mistral-7B-Instruct-v0.3,TN,False,False,0,0,23,0.0013409842504188418,0.0009061159950721523
case_4d41bde1be6739b2,Llama-2-7b-chat-hf,FN,True,False,2,0,52,0.29084691405296326,0.11168702343219103
case_50d87c1bbad60dfa,Llama-3.1-8B-Instruct,TN,False,False,0,0,58,0.08089879900217056,0.009105743912218243
case_6a955d0396c4da2b,Mistral-7B-Instruct-v0.1,TP,True,True,1,1,80,0.877676784992218,0.31260873194478334
case_e4bbb7f47e8002c3,Mistral-7B-Instruct-v0.3,TN,False,False,0,0,98,0.0024380069226026535,0.0005452895501529922
case_5dbc25b044428180,Llama-2-7b-chat-hf,TN,False,False,0,0,72,0.07088717818260193,0.014979209860838536
case_400ee415f5c68589,Llama-3.1-8B-Instruct,TN,False,False,0,0,74,0.006651501636952162,0.0013358725499946977
case_5e1c739ffcdad537,Mistral-7B-Instruct-v0.1,TN,False,False,0,0,54,0.04443032294511795,0.005420483326479034
case_4a5dae3b9e190ff5,Mistral-7B-Instruct-v0.3,TN,False,False,0,0,97,0.04909355938434601,0.010134864600912966
case_d73129fe6f2a035b,Llama-2-7b-chat-hf,TN,False,False,0,0,60,0.0042792572639882565,0.001606537556896607
case_7a562fd4ef928701,Llama-3.1-8B-Instruct,TN,False,False,0,0,57,0.0053917099721729755,0.001985357221616269
case_c8b3ba07716ea71a,Mistral-7B-Instruct-v0.1,TN,False,False,0,0,55,0.003526344196870923,0.0015882716493003748
case_bfde475c055588e1,Mistral-7B-Instruct-v0.3,TN,False,False,0,0,46,0.011551108211278915,0.002983149630776809
case_d4a85dc208e206e5,Llama-2-7b-chat-hf,TP,True,True,1,3,95,0.8922585248947144,0.3442018289869578
case_6452291043b1316d,Llama-3.1-8B-Instruct,TN,False,False,0,0,56,0.0002784278185572475,0.00016271071425373002
case_e7014ff2942e8ec2,Mistral-7B-Instruct-v0.1,TP,True,True,1,1,29,0.8155937790870667,0.46289586927741766
case_dad1c121292ece92,Mistral-7B-Instruct-v0.3,FN,True,False,3,0,57,0.04492122679948807,0.004372717725345865
case_30f44ad14b8bcf46,Llama-2-7b-chat-hf,FN,True,False,1,0,111,0.032295599579811096,0.0014347692626173953
case_74a42a74ae6fefec,Llama-3.1-8B-Instruct,TN,False,False,0,0,80,0.11858227103948593,0.011141440983919892
case_fbd09ca7e81d0108,Mistral-7B-Instruct-v0.1,FN,True,False,1,0,86,0.0007123828982003033,0.0002778442544378015
case_2a8164449c2a481c,Mistral-7B-Instruct-v0.3,TN,False,False,0,0,93,0.014342772774398327,0.0028220558838207795
case_a2a07d45f4a973e0,Llama-2-7b-chat-hf,TN,False,False,0,0,111,0.0025281142443418503,0.00038951784314646446
case_9936b8884ce27137,Llama-3.1-8B-Instruct,TN,False,False,0,0,41,0.0002885425928980112,0.0002064023251367006
case_c51c6722470c581a,Mistral-7B-Instruct-v0.1,FN,True,False,2,0,111,0.1389264315366745,0.017490535748226836
case_e6fae30b4b9c59ec,Mistral-7B-Instruct-v0.3,TP,True,True,1,1,100,0.3017355501651764,0.02600784314563498
case_c81cf251964389b2,Llama-2-7b-chat-hf,TN,False,False,0,0,56,0.004550295881927013,0.00205093743820076
case_a8008112edc0a4e9,Llama-3.1-8B-Instruct,TN,False,False,0,0,32,0.17851506173610687,0.0815679666120559
case_4c59384ff81cb031,Mistral-7B-Instruct-v0.1,FP,False,True,0,1,22,0.5071704387664795,0.1615414968268438
case_a51b049e06ea71f2,Mistral-7B-Instruct-v0.3,FP,False,True,0,1,25,0.5776138305664062,0.2273492431640625
case_bea94ecded4d271c,Llama-2-7b-chat-hf,TN,False,False,0,0,171,0.1158183217048645,0.023605349450848714
case_32f2dff4d6bddf3c,Llama-3.1-8B-Instruct,FN,True,False,1,0,77,0.01383698359131813,0.002206671988200729
case_bd71f67525b6afdb,Mistral-7B-Instruct-v0.1,TN,False,False,0,0,26,0.0036962584126740694,0.0013341824076353358
case_6290c66c32d68eca,Mistral-7B-Instruct-v0.3,FP,False,True,0,7,126,0.9719922542572021,0.18145076327288287
case_0c6394443cc175b4,Llama-2-7b-chat-hf,FP,False,True,0,5,82,0.856995701789856,0.2975678796121828
case_8a66e1240a440c4d,Llama-3.1-8B-Instruct,FP,False,True,0,2,63,0.44819679856300354,0.05372623849238846
case_339a41531c53ad03,Mistral-7B-Instruct-v0.1,FP,False,True,0,2,58,0.746372401714325,0.13887882937580862
case_19e173eedaff74ea,Mistral-7B-Instruct-v0.3,FP,False,True,0,1,55,0.3579447567462921,0.03199517930095846
case_46b420c90a7fe2f5,Llama-2-7b-chat-hf,TP,True,True,1,1,111,0.321312814950943,0.05973416469010067
case_8d6923e28cab032b,Llama-3.1-8B-Instruct,TN,False,False,0,0,56,0.011259090155363083,0.0007083838845574064
case_450f6b7bfc0feda4,Mistral-7B-Instruct-v0.1,TP,True,True,1,1,97,0.9710743427276611,0.11433138674576335
case_b8ec92736dc733b8,Mistral-7B-Instruct-v0.3,TN,False,False,0,0,59,0.008045587688684464,0.001582257832909571
case_c5f92ba060ac3cf0,Llama-2-7b-chat-hf,TP,True,True,1,3,105,0.9976898431777954,0.507169801163088
case_1afb53741998f41f,Llama-3.1-8B-Instruct,TN,False,False,0,0,55,0.007355390582233667,0.0026280688238330186
case_d8419d5757dade1c,Mistral-7B-Instruct-v0.1,TP,True,True,1,2,56,0.43696078658103943,0.08129554790710765
case_e628d626b12660b2,Mistral-7B-Instruct-v0.3,FN,True,False,1,0,66,0.16963423788547516,0.030213083533894722
case_1d32afebf090290d,Llama-2-7b-chat-hf,TP,True,True,4,3,268,0.9898146390914917,0.3220297650006424
case_18a47b47c271a993,Llama-3.1-8B-Instruct,TN,False,False,0,0,41,0.00031988570117391646,0.00018342087423661724
case_3947076d40100755,Mistral-7B-Instruct-v0.1,TN,False,False,0,0,48,0.0388885922729969,0.0012043185937121355
case_1ab4f491d2cc297b,Mistral-7B-Instruct-v0.3,TN,False,False,0,0,114,0.0013424602802842855,0.0003932409009920727
case_c975dfaa96d1148d,Llama-2-7b-chat-hf,TN,False,False,0,0,98,0.011213917285203934,0.003000390815681645
case_295c067470d59971,Llama-3.1-8B-Instruct,TN,False,False,0,0,34,0.0020494929049164057,0.0010970288901315892
case_1a939d82bbdf1375,Mistral-7B-Instruct-v0.1,TN,False,False,0,0,34,0.0018675766186788678,0.0012344774115584133
case_fa286876d700de6f,Mistral-7B-Instruct-v0.3,TN,False,False,0,0,48,0.002259716158732772,0.001350302503851708
case_ee37bdc0ad133c60,Llama-2-7b-chat-hf,FP,False,True,0,1,87,0.46905723214149475,0.05156412524237745
case_4871a9839ccb7d21,Llama-3.1-8B-Instruct,TN,False,False,0,0,26,0.0013178267981857061,0.000743141904912101
case_acbcd62a5106a3b2,Mistral-7B-Instruct-v0.1,TP,True,True,2,4,111,0.9402062892913818,0.27734891141907453
case_c5bede0ee6522db3,Mistral-7B-Instruct-v0.3,TN,False,False,0,0,58,0.02531684935092926,0.007983223657557291
case_77ab2b264423f238,Llama-2-7b-chat-hf,TN,False,False,0,0,80,0.0028315617237240076,0.0006978803870879346
case_1e1993965edaf909,Llama-3.1-8B-Instruct,TN,False,False,0,0,52,0.0014166758628562093,0.0006125234912570494
case_69994063464ec3b1,Mistral-7B-Instruct-v0.1,TN,False,False,0,0,33,0.0006337925442494452,0.0003626036504459934
case_dc741108480ce47b,Mistral-7B-Instruct-v0.3,TN,False,False,0,0,32,0.001061833230778575,0.000466019892883196
case_180003b88a6f860f,Llama-2-7b-chat-hf,FN,True,False,1,0,111,0.002166892634704709,0.0004976331461498908
case_62086be78546bf62,Llama-3.1-8B-Instruct,TN,False,False,0,0,33,0.00024115944688674062,0.0001576581860056401
case_88c1103f902a01ed,Mistral-7B-Instruct-v0.1,TN,False,False,0,0,43,0.02394845150411129,0.0049916034047275265
case_d867abe69942e4c6,Mistral-7B-Instruct-v0.3,TP,True,True,1,1,45,0.997435986995697,0.2852409588719537
case_f34fd90d49af34d8,Llama-2-7b-chat-hf,FN,True,False,1,0,96,0.11590461432933807,0.025289846866750548
case_43f0c974bab5fad5,Llama-3.1-8B-Instruct,TN,False,False,0,0,45,0.0009912546956911683,0.0006015958529638334
case_1ac3f03f9a4fc4e3,Mistral-7B-Instruct-v0.1,TN,False,False,0,0,93,0.22235125303268433,0.03413747912473095
case_753a6f33189e6837,Mistral-7B-Instruct-v0.3,TN,False,False,0,0,58,0.06722747534513474,0.013302896425714073
case_a07ee15a324fdaf0,Llama-2-7b-chat-hf,FN,True,False,2,0,84,0.22389937937259674,0.05547263741183477
case_0098b38a37990eeb,Llama-3.1-8B-Instruct,FN,True,False,1,0,87,0.0009750369354151189,0.0003844082260828187
case_5650324bd2852c7e,Mistral-7B-Instruct-v0.1,TN,False,False,0,0,111,0.0026134527288377285,0.0005298064303739617
case_fa12d6fdc7505aec,Mistral-7B-Instruct-v0.3,TN,False,False,0,0,88,0.027956342324614525,0.0059165038731986315
case_b699807748eb75b6,Llama-2-7b-chat-hf,FP,False,True,0,1,45,0.9426453709602356,0.42531293376297175
case_8facce2cf8fb4cdf,Llama-3.1-8B-Instruct,FP,False,True,0,1,36,0.9496448636054993,0.452138159217106
case_5686e8d520b3abc9,Mistral-7B-Instruct-v0.1,FN,True,False,1,0,28,0.001645734766498208,0.0009269622283422255
case_59e6090238cd7f18,Mistral-7B-Instruct-v0.3,TP,True,True,1,3,24,0.3657773435115814,0.24975045956671238
case_f8fac00bbe93c4c9,Llama-2-7b-chat-hf,TP,True,True,1,7,109,0.6367759704589844,0.12662693618427226
case_134ff2a9079603d6,Llama-3.1-8B-Instruct,TN,False,False,0,0,59,0.005924418102949858,0.0009087656912693785
case_264cbd50bb578008,Mistral-7B-Instruct-v0.1,FP,False,True,0,2,29,0.7088764309883118,0.19985660358235754
case_8d121dfdc90aac4a,Mistral-7B-Instruct-v0.3,TN,False,False,0,0,109,0.027859412133693695,0.0017459761184333703
case_1fe71e909efc3158,Llama-2-7b-chat-hf,TN,False,False,0,0,94,0.15011748671531677,0.029344619171287705
case_b53895df6d55ab1e,Llama-3.1-8B-Instruct,TN,False,False,0,0,45,0.10699094831943512,0.031168828749408326
case_d5e5d9c33795bba7,Mistral-7B-Instruct-v0.1,FN,True,False,1,0,46,0.061466097831726074,0.015751833334038762
case_7fa066c96683fef9,Mistral-7B-Instruct-v0.3,TP,True,True,2,3,85,0.6000941395759583,0.09314763456966509
case_01b7f4e94f712209,Llama-2-7b-chat-hf,FP,False,True,0,1,90,0.9843682646751404,0.2917966263569219
case_6d12ca570b33c3c7,Llama-3.1-8B-Instruct,TN,False,False,0,0,28,0.00022186714340932667,0.0001768796342470783
case_24463a2573132e1c,Mistral-7B-Instruct-v0.1,TN,False,False,0,0,47,0.004896847531199455,0.0010893971741600754
case_9194839d50a8ac80,Mistral-7B-Instruct-v0.3,TN,False,False,0,0,111,0.0022924132645130157,0.00039135099549647757
case_b28b562c08c02627,Llama-2-7b-chat-hf,FP,False,True,0,2,173,0.9916903972625732,0.47658993109352105
case_925849364d5cd8a0,Llama-3.1-8B-Instruct,TN,False,False,0,0,61,0.03228379413485527,0.006914015119841903
case_e233fea0c116c06a,Mistral-7B-Instruct-v0.1,TN,False,False,0,0,76,0.025135843083262444,0.007805631522052481
case_08e5926ac1e4316e,Mistral-7B-Instruct-v0.3,FP,False,True,0,1,65,0.5814291834831238,0.09339697723491834
case_3b8de3b97860ca40,Llama-2-7b-chat-hf,FP,False,True,0,1,105,0.5536184310913086,0.061528762888407244
case_f52f5d3ad431b886,Llama-3.1-8B-Instruct,TN,False,False,0,0,36,0.004462500102818012,0.0011336166369599393
case_bbd9138c127355fd,Mistral-7B-Instruct-v0.1,TN,False,False,0,0,45,0.00037046356010250747,0.00019211275729402486
case_df15d9666e5e01fa,Mistral-7B-Instruct-v0.3,TN,False,False,0,0,88,0.002364056184887886,0.00037206091945501447
case_600b64a2adf26682,Llama-2-7b-chat-hf,TP,True,True,6,3,247,0.9981274008750916,0.5858045289913185
case_369c46c1ad2a1ed8,Llama-3.1-8B-Instruct,TN,False,False,0,0,51,0.04920467734336853,0.016130273084284042
case_3494de5b0ae0a297,Mistral-7B-Instruct-v0.1,TN,False,False,0,0,30,0.005737706553190947,0.0032313031299660605
case_dcc8b11c09f03214,Mistral-7B-Instruct-v0.3,TN,False,False,0,0,29,0.001347007229924202,0.00096920572606654
case_c48c7e32a7d76d51,Llama-2-7b-chat-hf,TP,True,True,2,2,160,0.7588745355606079,0.08837272117343672
case_cf38e3634adf2093,Llama-3.1-8B-Instruct,TN,False,False,0,0,72,0.005067780148237944,0.0009974299320876729
case_9699a700d62253b7,Mistral-7B-Instruct-v0.1,TN,False,False,0,0,30,0.00042645350913517177,0.00022262124839471652
case_1b7c1d9e1bd1ddce,Mistral-7B-Instruct-v0.3,FP,False,True,0,1,97,0.6684849262237549,0.10796252244937332
case_7fefdb35be6a1be2,Llama-2-7b-chat-hf,TN,False,False,0,0,38,0.0011523189023137093,0.000709267174610623
case_a0c210f05b77c0c2,Llama-3.1-8B-Instruct,TN,False,False,0,0,22,0.0012706370325759053,0.0007379398779118095
case_c04fca36d6aad9fc,Mistral-7B-Instruct-v0.1,TN,False,False,0,0,11,0.0014670414384454489,0.0008272828999906778
case_39d9cb038978116a,Mistral-7B-Instruct-v0.3,TN,False,False,0,0,11,0.0014642683090642095,0.0008092501666396856
case_4d62913244ef5ffd,Llama-2-7b-chat-hf,FN,True,False,1,0,72,0.009712685830891132,0.0016426659377531097
case_776aada7b99aca46,Llama-3.1-8B-Instruct,TN,False,False,0,0,66,0.0007612141780555248,0.00029412833607762656
case_ab29505107822c9f,Mistral-7B-Instruct-v0.1,TN,False,False,0,0,25,0.0005618668510578573,0.0002619359362870455
case_081391a635c322e9,Mistral-7B-Instruct-v0.3,TN,False,False,0,0,42,0.002057331381365657,0.00047644170574910404
case_e854c18c1090dbd9,Llama-2-7b-chat-hf,TP,True,True,2,1,62,0.7373936772346497,0.10444297136798981
case_9b86c0ebd5792296,Llama-3.1-8B-Instruct,TN,False,False,0,0,71,0.027485528960824013,0.007284062019300083
case_1f2c78ddf1ff0244,Mistral-7B-Instruct-v0.1,FN,True,False,1,0,51,0.07281549274921417,0.022696756867363173
case_7a981007b6ae4033,Mistral-7B-Instruct-v0.3,TP,True,True,2,2,67,0.3448612689971924,0.04546412910376467
case_49e7ce9964901eec,Llama-2-7b-chat-hf,FN,True,False,1,0,54,0.22451411187648773,0.07167655607271525
case_61567021af77c177,Llama-3.1-8B-Instruct,TN,False,False,0,0,45,0.00037082043127156794,0.00020838801946309913
case_c2ddfd0b02cc505c,Mistral-7B-Instruct-v0.1,TP,True,True,1,2,51,0.38230717182159424,0.14599551024901516
case_4133db707344ab41,Mistral-7B-Instruct-v0.3,TN,False,False,0,0,85,0.0008643038454465568,0.0002603003047303954
case_d586144cef5077e2,Llama-2-7b-chat-hf,TP,True,True,3,7,111,0.4706527888774872,0.15148022662646868
case_f8536e3073bcdcad,Llama-3.1-8B-Instruct,TN,False,False,0,0,88,0.07602176815271378,0.013671605923181314
case_ccc75d1e883bac3d,Mistral-7B-Instruct-v0.1,FN,True,False,4,0,111,0.18652312457561493,0.049039966955378246
case_b73929e1215e1ec4,Mistral-7B-Instruct-v0.3,FN,True,False,1,0,86,0.02056296169757843,0.0033920277593668204
case_40dbe9e3f77f0052,Llama-2-7b-chat-hf,TP,True,True,4,1,111,0.7994041442871094,0.1815053556651414
case_f33fdc1c4881b00a,Llama-3.1-8B-Instruct,TN,False,False,0,0,56,0.015888189896941185,0.0024619625963688513
case_e5d0c4f15f603f80,Mistral-7B-Instruct-v0.1,TP,True,True,1,3,111,0.931522011756897,0.48658115285876635
case_fb39bb285ceea022,Mistral-7B-Instruct-v0.3,TP,True,True,3,2,111,0.7634167671203613,0.24753004122370234
case_fdad8ccc339fd4ca,Llama-2-7b-chat-hf,FP,False,True,0,3,128,0.9542209506034851,0.1256202925605976
case_30887a8c22c036b5,Llama-3.1-8B-Instruct,TN,False,False,0,0,90,0.0011309814872220159,0.0006511617623295428
case_3e90df0dc189bdf7,Mistral-7B-Instruct-v0.1,TP,True,True,2,2,128,0.7877492904663086,0.09979759620910045
case_3b819dc778378501,Mistral-7B-Instruct-v0.3,TP,True,True,1,1,98,0.3477138578891754,0.023062765239547863
case_c13aa22b0e5ffafb,Llama-2-7b-chat-hf,TP,True,True,2,1,111,0.7155553698539734,0.12001071766942849
case_201d3bd81db811bd,Llama-3.1-8B-Instruct,TN,False,False,0,0,110,0.0002695711445994675,0.00014569054897451265
case_0977e9dfa7e2da75,Mistral-7B-Instruct-v0.1,TP,True,True,1,3,108,0.9249541163444519,0.44745309529847604
case_32cf2c173392487b,Mistral-7B-Instruct-v0.3,TN,False,False,0,0,79,0.0035464661195874214,0.0006973306599435621
case_53cd96df984875dc,Llama-2-7b-chat-hf,TN,False,False,0,0,111,0.07344096899032593,0.01029333553768837
case_615a37d9be2407a8,Llama-3.1-8B-Instruct,TN,False,False,0,0,46,0.0054401857778429985,0.0015208208636107408
case_ad651b43dc1216d9,Mistral-7B-Instruct-v0.1,TN,False,False,0,0,33,0.001897907117381692,0.0009807442530114768
case_2c33047d601c406f,Mistral-7B-Instruct-v0.3,TN,False,False,0,0,56,0.013568523339927197,0.0018621944338000113
case_aef8dfdaaded29c6,Llama-2-7b-chat-hf,TP,True,True,1,2,131,0.45002371072769165,0.048905946414587564
case_f7cea42c7b4917df,Llama-3.1-8B-Instruct,TN,False,False,0,0,67,0.00043515965808182955,0.0001978658046529962
case_3f191c40645fce55,Mistral-7B-Instruct-v0.1,TN,False,False,0,0,59,0.07694318890571594,0.007606199102587721
case_9fe63ab50542cb0d,Mistral-7B-Instruct-v0.3,TN,False,False,0,0,66,0.0009095294517464936,0.0003528861271854222
case_726212a3613e596b,Llama-2-7b-chat-hf,TN,False,False,0,0,26,0.015352275222539902,0.0060432696258291025
case_49c1bd2568724592,Llama-3.1-8B-Instruct,TN,False,False,0,0,31,0.0015426352620124817,0.0010209911157407106
case_4e635c5d177cb183,Mistral-7B-Instruct-v0.1,TN,False,False,0,0,16,0.012395033612847328,0.006785801844671369
case_69bee0bacff15300,Mistral-7B-Instruct-v0.3,FN,True,False,1,0,61,0.005575130227953196,0.0016636345392383146
case_f231fb1d877b11a7,Llama-2-7b-chat-hf,TP,True,True,1,1,73,0.5958959460258484,0.04550554416067053
case_830b542a843c1bf7,Llama-3.1-8B-Instruct,TN,False,False,0,0,52,0.0028143611270934343,0.0006334611282979425
case_ed395a1bb1d4caae,Mistral-7B-Instruct-v0.1,TN,False,False,0,0,66,0.002460477640852332,0.00042019040869711193
case_9961ed69d6face6d,Mistral-7B-Instruct-v0.3,TN,False,False,0,0,76,0.024769717827439308,0.00505155587904339
case_87020f40a96a38b9,Llama-2-7b-chat-hf,TP,True,True,3,3,107,0.4620612561702728,0.08880012498507014
case_8b7ff031ef308b9f,Llama-3.1-8B-Instruct,TN,False,False,0,0,49,0.07997279614210129,0.02811248958757033
case_8678e08465c538be,Mistral-7B-Instruct-v0.1,TP,True,True,2,1,131,0.39981240034103394,0.02566778101027012
case_134b6ffe9396db26,Mistral-7B-Instruct-v0.3,TN,False,False,0,0,123,0.06443782895803452,0.0036973159467305504
case_1d444be030496032,Llama-2-7b-chat-hf,FN,True,False,2,0,129,0.08681724220514297,0.025029201450389484
case_2abc9383a9f8c361,Llama-3.1-8B-Instruct,TN,False,False,0,0,33,0.017752930521965027,0.008982052208121979
case_dc3a2750eb90b519,Mistral-7B-Instruct-v0.1,TP,True,True,3,2,129,0.998009979724884,0.35550926753221435
case_8ad016867befc262,Mistral-7B-Instruct-v0.3,TN,False,False,0,0,129,0.07640823721885681,0.005570293272235846
