question_id,source_row_index,dataset_original_split,project_split,source_model,response_index,expanded_sample_id,faithfulness_label,response_present,missing_reason,split_seed,n_hallucinations
1397,1762,train,validation,Llama-2-7b-chat-hf,0,case_6ee9913ff12ec69b,0,True,,42,1
1397,1762,train,validation,Llama-3.1-8B-Instruct,1,case_267010933203653d,1,True,,42,0
1397,1762,train,validation,Mistral-7B-Instruct-v0.1,2,case_e28da3ca5fbe1f45,1,True,,42,0
1397,1762,train,validation,Mistral-7B-Instruct-v0.3,3,case_a50ebfec5ec1ba74,1,True,,42,0
1096,1810,train,validation,Llama-2-7b-chat-hf,0,case_3a39ccee90df04ae,1,True,,42,0
1096,1810,train,validation,Llama-3.1-8B-Instruct,1,case_a24c2802f44f38ec,1,True,,42,0
1096,1810,train,validation,Mistral-7B-Instruct-v0.1,2,case_022998bac13d4f5f,1,True,,42,0
1096,1810,train,validation,Mistral-7B-Instruct-v0.3,3,case_1a46848ef7b2b34b,0,True,,42,1
1096,1811,train,validation,Llama-2-7b-chat-hf,0,case_6cf12c290e1e0c1b,0,True,,42,1
1096,1811,train,validation,Llama-3.1-8B-Instruct,1,case_2fd302417397299e,1,True,,42,0
1096,1811,train,validation,Mistral-7B-Instruct-v0.1,2,case_9dc4dbb4b7fd4cfd,1,True,,42,0
1096,1811,train,validation,Mistral-7B-Instruct-v0.3,3,case_e9f79c271ff8d083,1,True,,42,0
1007,1832,train,validation,Llama-2-7b-chat-hf,0,case_ca77b155917c21b5,0,True,,42,3
1007,1832,train,validation,Llama-3.1-8B-Instruct,1,case_9251dacd5d9765ff,1,True,,42,0
1007,1832,train,validation,Mistral-7B-Instruct-v0.1,2,case_baa71a1673a44f97,0,True,,42,2
1007,1832,train,validation,Mistral-7B-Instruct-v0.3,3,case_47f82a0e60343f82,1,True,,42,0
1007,1833,train,validation,Llama-2-7b-chat-hf,0,case_22e5883416a138d0,0,True,,42,2
1007,1833,train,validation,Llama-3.1-8B-Instruct,1,case_c5295ad0680f0500,1,True,,42,0
1007,1833,train,validation,Mistral-7B-Instruct-v0.1,2,case_bc8502c8322cfd72,0,True,,42,3
1007,1833,train,validation,Mistral-7B-Instruct-v0.3,3,case_86ab250b672990c2,1,True,,42,0
