category,sample_id,source_model,gold_label,pred_label,prob_max,context_truncated,question,answer,gold_spans
TP,case_ab2b8b3d0db67e4d,Llama-2-7b-chat-hf,1,1,0.9924,True,Regarding Eurovision 2025 check that Latvia is participant," Thank you for your query! According to the provided context, Latvia is indeed participating in the Eurovision Song Contest 2025. The contest will take place at St. Jakobshalle in Basel, Switzerland, ","[{'start': 27, 'end': 129}]"
TP,case_f1ef45d3eb225d7e,Mistral-7B-Instruct-v0.1,1,1,0.9957,True,Regarding Eurovision 2025 check that Latvia is participant,"Yes, Latvia is a participant in Eurovision 2025.","[{'start': 0, 'end': 48}]"
TP,case_f1ef45d3eb225d7e,Mistral-7B-Instruct-v0.1,1,1,0.9947,True,Regarding Eurovision 2025 check that Latvia is participant,"Yes, Latvia is a participant in Eurovision 2025.","[{'start': 0, 'end': 48}]"
TP,case_f1ef45d3eb225d7e,Mistral-7B-Instruct-v0.1,1,1,0.9928,True,Regarding Eurovision 2025 check that Latvia is participant,"Yes, Latvia is a participant in Eurovision 2025.","[{'start': 0, 'end': 48}]"
TP,case_f1ef45d3eb225d7e,Mistral-7B-Instruct-v0.1,1,1,0.9922,True,Regarding Eurovision 2025 check that Latvia is participant,"Yes, Latvia is a participant in Eurovision 2025.","[{'start': 0, 'end': 48}]"
TP,case_f1ef45d3eb225d7e,Mistral-7B-Instruct-v0.1,1,1,0.9948,True,Regarding Eurovision 2025 check that Latvia is participant,"Yes, Latvia is a participant in Eurovision 2025.","[{'start': 0, 'end': 48}]"
TP,case_f1ef45d3eb225d7e,Mistral-7B-Instruct-v0.1,1,1,0.9914,True,Regarding Eurovision 2025 check that Latvia is participant,"Yes, Latvia is a participant in Eurovision 2025.","[{'start': 0, 'end': 48}]"
TP,case_4618903d6e4c7910,Mistral-7B-Instruct-v0.1,1,1,0.9715,False,Can you tell me what governmental body is mentioned as owning land?,"The governmental body mentioned as owning land in the retrieved context is the state of Louisiana, which owns the Spring Bayou Wildlife Management Area and the Marksville State Historic Site.","[{'start': 152, 'end': 191}]"
TP,case_8f707be45475b4aa,Llama-2-7b-chat-hf,1,1,0.9959,False,Can you tell me what governmental body is mentioned as owning land?," Based on the retrieved context, the governmental body mentioned as owning land is the ""Department of Public Works"".","[{'start': 0, 'end': 116}]"
TP,case_91123d8dc0ccf824,Llama-2-7b-chat-hf,1,1,0.905,True,What was Astrotalks total valuatoin after the April 2024 investment headed by Elev8 Venture Partners?," Based on the provided knowledge, I can confirm that Astrotalks' total valuation after the April 2024 investment headed by Elev8 Venture Partners is not mentioned. The provided knowledge only provides","[{'start': 201, 'end': 269}]"
TP,case_91123d8dc0ccf824,Llama-2-7b-chat-hf,1,1,0.9215,True,What was Astrotalks total valuatoin after the April 2024 investment headed by Elev8 Venture Partners?," Based on the provided knowledge, I can confirm that Astrotalks' total valuation after the April 2024 investment headed by Elev8 Venture Partners is not mentioned. The provided knowledge only provides","[{'start': 201, 'end': 269}]"
TP,case_91123d8dc0ccf824,Llama-2-7b-chat-hf,1,1,0.9048,True,What was Astrotalks total valuatoin after the April 2024 investment headed by Elev8 Venture Partners?," Based on the provided knowledge, I can confirm that Astrotalks' total valuation after the April 2024 investment headed by Elev8 Venture Partners is not mentioned. The provided knowledge only provides","[{'start': 201, 'end': 269}]"
TP,case_91123d8dc0ccf824,Llama-2-7b-chat-hf,1,1,0.902,True,What was Astrotalks total valuatoin after the April 2024 investment headed by Elev8 Venture Partners?," Based on the provided knowledge, I can confirm that Astrotalks' total valuation after the April 2024 investment headed by Elev8 Venture Partners is not mentioned. The provided knowledge only provides","[{'start': 201, 'end': 269}]"
TP,case_f0ff67975e07a88a,Llama-2-7b-chat-hf,1,1,0.9994,True,"I think Jennifer Freed helped make AI GUIDES, that personal tarot and astrology reader. Tell me you if she was instrumen"," Hello! Thank you for reaching out with your question. Based on the retrieved knowledge, Jennifer Freed was indeed instrumental in the development of AI GUIDES, a personal tarot and astrology reader. ","[{'start': 89, 'end': 199}, {'start': 249, 'end': 277}, {'start': 638, 'end': 906}]"
TP,case_119a4f9cf1c5f9eb,Llama-2-7b-chat-hf,1,1,0.9798,True,"Regarding the quilt known as 'Everybody' or 'Sampler', which institution houses this piece?"," Thank you for reaching out! Based on the retrieved chunks, the ""Everybody"" or ""Sampler"" quilt is housed at the American Folk Art Museum.","[{'start': 108, 'end': 136}]"
TP,case_7f58783425501a43,Llama-2-7b-chat-hf,1,1,0.9993,True,"Regarding the quilt known as 'Everybody' or 'Sampler', which institution houses this piece?"," Thank you for reaching out! Based on the retrieved chunks, I can provide information on the institution that houses the quilt ""Everybody"" or ""Sampler."" According to the chunks, the quilt is part of t","[{'start': 153, 'end': 284}]"
TP,case_7f58783425501a43,Llama-2-7b-chat-hf,1,1,0.9992,True,"Regarding the quilt known as 'Everybody' or 'Sampler', which institution houses this piece?"," Thank you for reaching out! Based on the retrieved chunks, I can provide information on the institution that houses the quilt ""Everybody"" or ""Sampler."" According to the chunks, the quilt is part of t","[{'start': 153, 'end': 284}]"
TP,case_7f58783425501a43,Llama-2-7b-chat-hf,1,1,0.9991,True,"Regarding the quilt known as 'Everybody' or 'Sampler', which institution houses this piece?"," Thank you for reaching out! Based on the retrieved chunks, I can provide information on the institution that houses the quilt ""Everybody"" or ""Sampler."" According to the chunks, the quilt is part of t","[{'start': 153, 'end': 284}]"
TP,case_7f58783425501a43,Llama-2-7b-chat-hf,1,1,0.9992,True,"Regarding the quilt known as 'Everybody' or 'Sampler', which institution houses this piece?"," Thank you for reaching out! Based on the retrieved chunks, I can provide information on the institution that houses the quilt ""Everybody"" or ""Sampler."" According to the chunks, the quilt is part of t","[{'start': 153, 'end': 284}]"
TP,case_3a712cd4bbf5b5e6,Llama-2-7b-chat-hf,1,1,0.9974,True,I understand that Hanami Saito netted her inaugural international goal for Japan's field hockey team at the Asian Champi," Based on the provided documents, Japan's field hockey team won the Asian Champions Trophy in Rajgir, and Hanami Saito netted her inaugural international goal for the team. According to the medal summ","[{'start': 0, 'end': 408}]"
TP,case_3a712cd4bbf5b5e6,Llama-2-7b-chat-hf,1,1,0.9988,True,I understand that Hanami Saito netted her inaugural international goal for Japan's field hockey team at the Asian Champi," Based on the provided documents, Japan's field hockey team won the Asian Champions Trophy in Rajgir, and Hanami Saito netted her inaugural international goal for the team. According to the medal summ","[{'start': 0, 'end': 408}]"
TP,case_3a712cd4bbf5b5e6,Llama-2-7b-chat-hf,1,1,0.9986,True,I understand that Hanami Saito netted her inaugural international goal for Japan's field hockey team at the Asian Champi," Based on the provided documents, Japan's field hockey team won the Asian Champions Trophy in Rajgir, and Hanami Saito netted her inaugural international goal for the team. According to the medal summ","[{'start': 0, 'end': 408}]"
TP,case_3a712cd4bbf5b5e6,Llama-2-7b-chat-hf,1,1,0.998,True,I understand that Hanami Saito netted her inaugural international goal for Japan's field hockey team at the Asian Champi," Based on the provided documents, Japan's field hockey team won the Asian Champions Trophy in Rajgir, and Hanami Saito netted her inaugural international goal for the team. According to the medal summ","[{'start': 0, 'end': 408}]"
TP,case_3a712cd4bbf5b5e6,Llama-2-7b-chat-hf,1,1,0.9959,True,I understand that Hanami Saito netted her inaugural international goal for Japan's field hockey team at the Asian Champi," Based on the provided documents, Japan's field hockey team won the Asian Champions Trophy in Rajgir, and Hanami Saito netted her inaugural international goal for the team. According to the medal summ","[{'start': 0, 'end': 408}]"
TP,case_f477775cfc6eafdc,Mistral-7B-Instruct-v0.1,1,1,0.988,True,I know Md. Mokhlesur Rahman worked in goverment service Confirm for me please you know this his final rank when he stope,"Based on the provided chunks, it can be confirmed that Md. Mokhlesur Rahman worked in government service and retired as an additional secretary. However, there is no information available on his final","[{'start': 154, 'end': 229}]"
TP,case_eccff726de3bd18f,Llama-2-7b-chat-hf,1,1,0.9312,True,I know Md. Mokhlesur Rahman worked in goverment service Confirm for me please you know this his final rank when he stope," Dear user,

Thank you for reaching out! Based on the information provided, I can confirm that Md. Mokhlesur Rahman's final rank when he stopped working was Additional Secretary.

According to the chu","[{'start': 95, 'end': 178}, {'start': 392, 'end': 457}]"
TP,case_2ff1119382bd24bc,Llama-2-7b-chat-hf,1,1,0.9989,True,I recall Larry June emphasizing authenticity for artists. My understanding is that he said one must display dual aspects," Of course, I'd be happy to help! Based on the provided chunks, it seems that Larry June emphasizes the importance of authenticity in art. In an interview with Vanity Fair Italia, he stated that artis","[{'start': 0, 'end': 584}]"
TP,case_2ff1119382bd24bc,Llama-2-7b-chat-hf,1,1,0.9987,True,I recall Larry June emphasizing authenticity for artists. My understanding is that he said one must display dual aspects," Of course, I'd be happy to help! Based on the provided chunks, it seems that Larry June emphasizes the importance of authenticity in art. In an interview with Vanity Fair Italia, he stated that artis","[{'start': 0, 'end': 584}]"
TP,case_2ff1119382bd24bc,Llama-2-7b-chat-hf,1,1,0.9991,True,I recall Larry June emphasizing authenticity for artists. My understanding is that he said one must display dual aspects," Of course, I'd be happy to help! Based on the provided chunks, it seems that Larry June emphasizes the importance of authenticity in art. In an interview with Vanity Fair Italia, he stated that artis","[{'start': 0, 'end': 584}]"
TP,case_2ff1119382bd24bc,Llama-2-7b-chat-hf,1,1,0.9992,True,I recall Larry June emphasizing authenticity for artists. My understanding is that he said one must display dual aspects," Of course, I'd be happy to help! Based on the provided chunks, it seems that Larry June emphasizes the importance of authenticity in art. In an interview with Vanity Fair Italia, he stated that artis","[{'start': 0, 'end': 584}]"
TP,case_2ff1119382bd24bc,Llama-2-7b-chat-hf,1,1,0.9995,True,I recall Larry June emphasizing authenticity for artists. My understanding is that he said one must display dual aspects," Of course, I'd be happy to help! Based on the provided chunks, it seems that Larry June emphasizes the importance of authenticity in art. In an interview with Vanity Fair Italia, he stated that artis","[{'start': 0, 'end': 584}]"
TP,case_2ff1119382bd24bc,Llama-2-7b-chat-hf,1,1,0.9992,True,I recall Larry June emphasizing authenticity for artists. My understanding is that he said one must display dual aspects," Of course, I'd be happy to help! Based on the provided chunks, it seems that Larry June emphasizes the importance of authenticity in art. In an interview with Vanity Fair Italia, he stated that artis","[{'start': 0, 'end': 584}]"
