question_id,expanded_sample_id,source_model,source_split,source_row_index,partition,n_claims,n_hallucinations,gold_faithful,answer_length,n_chunks
158,case_6d392a1f44f0361b,Mistral-7B-Instruct-v0.3,train,160,train,2,0,True,387,3
1009,case_5b205c10c42b653c,Llama-2-7b-chat-hf,train,161,train,2,0,True,264,3
1009,case_257727562472b043,Mistral-7B-Instruct-v0.3,train,161,train,1,0,True,217,3
1009,case_861e41d847ff9df7,Llama-2-7b-chat-hf,train,162,train,3,1,False,360,3
1009,case_2c3e35273671f27d,Mistral-7B-Instruct-v0.3,train,162,train,2,0,True,392,3
1686,case_45c3a295ace6f540,Llama-2-7b-chat-hf,train,167,dev,2,0,True,134,5
1686,case_1b57426a3a23dfe4,Mistral-7B-Instruct-v0.3,train,167,dev,1,0,True,211,5
1686,case_d748b8f846a85288,Llama-2-7b-chat-hf,train,168,dev,2,1,False,118,5
1686,case_e6e49a4b55c0ea9a,Mistral-7B-Instruct-v0.3,train,168,dev,2,0,True,283,5
1407,case_70258cd25ff08c8c,Llama-2-7b-chat-hf,train,169,train,2,1,False,591,1
1407,case_2bfde0f91aebb54f,Mistral-7B-Instruct-v0.3,train,169,train,1,0,True,150,1
1407,case_0181a152a7d74801,Llama-2-7b-chat-hf,train,170,train,3,1,False,508,1
1407,case_87d2ed4c3614ec8a,Mistral-7B-Instruct-v0.3,train,170,train,1,0,True,290,1
1023,case_81fd941b0034096c,Llama-2-7b-chat-hf,train,171,train,3,1,False,346,1
1023,case_b646150adc62ad96,Mistral-7B-Instruct-v0.3,train,171,train,2,0,True,176,1
1023,case_27d3859517d12496,Llama-2-7b-chat-hf,train,172,train,2,0,True,247,1
1023,case_9e2a971c104cc487,Mistral-7B-Instruct-v0.3,train,172,train,2,0,True,219,1
977,case_aaf795dad41982fe,Llama-2-7b-chat-hf,train,173,train,1,1,False,1067,4
977,case_76089b7271d7deff,Mistral-7B-Instruct-v0.3,train,173,train,1,0,True,344,4
1323,case_d5300fc2924a39a4,Llama-2-7b-chat-hf,train,174,train,2,0,True,348,3
1323,case_84096a8f33f1ecdb,Mistral-7B-Instruct-v0.3,train,174,train,1,0,True,115,3
1323,case_8d4010133bd95643,Llama-2-7b-chat-hf,train,175,train,3,0,True,504,3
1323,case_4c87a5dbd019a109,Mistral-7B-Instruct-v0.3,train,175,train,1,0,True,201,3
1951,case_7bf5507460935e65,Llama-2-7b-chat-hf,train,176,dev,1,3,False,707,3
1951,case_a14c27d9d4aca217,Mistral-7B-Instruct-v0.3,train,176,dev,2,0,True,183,3
1951,case_5bef394aeb7a9b66,Llama-2-7b-chat-hf,train,177,dev,1,1,False,517,3
1951,case_ea93163eee8c88f8,Mistral-7B-Instruct-v0.3,train,177,dev,1,0,True,252,3
1317,case_70618fe10bcf6f90,Llama-2-7b-chat-hf,train,180,train,3,0,True,628,1
1317,case_abf3d52907117c3e,Mistral-7B-Instruct-v0.3,train,180,train,2,0,True,521,1
1317,case_5e8a91e6eff8635b,Llama-2-7b-chat-hf,train,181,train,2,0,True,391,1
1317,case_ead9194f7a82cf39,Mistral-7B-Instruct-v0.3,train,181,train,1,0,True,230,1
2160,case_222c69c7ee084850,Llama-2-7b-chat-hf,train,182,train,3,0,True,398,5
2160,case_fe3c83abfeacfdc7,Mistral-7B-Instruct-v0.3,train,182,train,1,0,True,100,5
2160,case_ec219d0ff2ab08ab,Llama-2-7b-chat-hf,train,183,train,3,1,False,287,5
2160,case_df40863b82402f3a,Mistral-7B-Instruct-v0.3,train,183,train,1,0,True,200,5
935,case_8c4470c2cec00ad9,Llama-2-7b-chat-hf,train,184,train,1,3,False,964,3
935,case_9d0bfe16ecd25e08,Mistral-7B-Instruct-v0.3,train,184,train,1,1,False,324,3
2270,case_90cce37b7cdcc589,Llama-2-7b-chat-hf,train,185,train,2,1,False,497,4
2270,case_9343afc41623a140,Mistral-7B-Instruct-v0.3,train,185,train,1,0,True,197,4
2270,case_beb2ff0eadd03e95,Llama-2-7b-chat-hf,train,186,train,3,1,False,1046,4
2270,case_7b1ced2d1dfe9414,Mistral-7B-Instruct-v0.3,train,186,train,1,0,True,237,4
353,case_552218ef6344bcae,Llama-2-7b-chat-hf,train,187,train,3,0,True,508,1
353,case_69a2a4db49e55a67,Mistral-7B-Instruct-v0.3,train,187,train,1,0,True,202,1
353,case_fcfd841d52055a65,Llama-2-7b-chat-hf,train,188,train,2,2,False,950,1
353,case_6b9fac06a80e9f06,Mistral-7B-Instruct-v0.3,train,188,train,1,0,True,168,1
150,case_9636f21ab0d314b7,Llama-2-7b-chat-hf,train,189,train,3,1,False,488,4
150,case_471b7f1c8a447d81,Mistral-7B-Instruct-v0.3,train,189,train,2,1,False,459,4
150,case_3f4228666ed076b7,Llama-2-7b-chat-hf,train,190,train,3,2,False,411,4
150,case_da6ff47a0a9a3b18,Mistral-7B-Instruct-v0.3,train,190,train,1,2,False,257,4
1145,case_e5c0e30cbdfc0e82,Llama-2-7b-chat-hf,train,191,train,1,1,False,472,5
1145,case_671f709885668e19,Mistral-7B-Instruct-v0.3,train,191,train,1,0,True,175,5
1145,case_db95dac143d5e4c4,Llama-2-7b-chat-hf,train,192,train,1,0,True,327,5
1145,case_d95c78e38bfbbc27,Mistral-7B-Instruct-v0.3,train,192,train,1,0,True,239,5
1907,case_6223393bf40959d3,Llama-2-7b-chat-hf,train,193,train,2,0,True,162,5
1907,case_db0486190a4fa648,Mistral-7B-Instruct-v0.3,train,193,train,1,0,True,80,5
1907,case_c1816b4e998b15da,Llama-2-7b-chat-hf,train,194,train,2,1,False,127,5
1907,case_6d6ea2b38a75d71b,Mistral-7B-Instruct-v0.3,train,194,train,1,2,False,294,5
2324,case_be748dc6e1856071,Llama-2-7b-chat-hf,train,195,train,1,0,True,360,1
2324,case_df09d252028c5f31,Mistral-7B-Instruct-v0.3,train,195,train,1,0,True,146,1
2324,case_39e7b66fec5697a7,Llama-2-7b-chat-hf,train,196,train,1,0,True,394,1
2324,case_23e096dd58e2b42d,Mistral-7B-Instruct-v0.3,train,196,train,1,0,True,326,1
1504,case_d45bc4433bfe58bf,Llama-2-7b-chat-hf,train,197,train,2,1,False,320,2
1504,case_fa732bf08fd4cf0f,Mistral-7B-Instruct-v0.3,train,197,train,2,1,False,358,2
1504,case_3fe960946085d6b7,Llama-2-7b-chat-hf,train,198,train,2,0,True,325,2
1504,case_ab518640162c898b,Mistral-7B-Instruct-v0.3,train,198,train,2,0,True,258,2
2312,case_0f5e18ffebadb15b,Llama-2-7b-chat-hf,train,199,train,2,0,True,203,1
2312,case_d29744814181b0d3,Mistral-7B-Instruct-v0.3,train,199,train,1,0,True,309,1
2312,case_9cb102e0a9e6d53b,Llama-2-7b-chat-hf,train,200,train,3,3,False,563,1
2312,case_6c78ef02a212997f,Mistral-7B-Instruct-v0.3,train,200,train,2,0,True,334,1
1560,case_ccf961f2d7788ea6,Llama-2-7b-chat-hf,train,201,train,2,0,True,180,1
1560,case_4cbb6626128f5b26,Mistral-7B-Instruct-v0.3,train,201,train,2,0,True,124,1
1560,case_a3b9fe39dfcaef35,Llama-2-7b-chat-hf,train,202,train,2,1,False,298,1
1560,case_b2e2880e15375928,Mistral-7B-Instruct-v0.3,train,202,train,4,0,True,351,1
2021,case_4a9a44543486a2ec,Llama-2-7b-chat-hf,train,203,train,1,1,False,483,4
2021,case_c850a6bc1c7c595b,Mistral-7B-Instruct-v0.3,train,203,train,1,0,True,144,4
2021,case_f7011175b60e9371,Llama-2-7b-chat-hf,train,204,train,1,0,True,526,4
2021,case_74b6b44eae81a58d,Mistral-7B-Instruct-v0.3,train,204,train,1,0,True,187,4
1786,case_e3bc61a85fc06f91,Llama-2-7b-chat-hf,train,205,train,4,0,True,1246,3
1786,case_1e2263c104a52aed,Mistral-7B-Instruct-v0.3,train,205,train,3,1,False,788,3
1786,case_b58c2313dae610fc,Llama-2-7b-chat-hf,train,206,train,1,1,False,886,3
1786,case_b3642a8eaadc677c,Mistral-7B-Instruct-v0.3,train,206,train,1,0,True,475,3
1272,case_9863f9646046c546,Llama-2-7b-chat-hf,train,207,train,2,0,True,265,4
1272,case_b40c40f125743af5,Mistral-7B-Instruct-v0.3,train,207,train,1,0,True,220,4
1272,case_b369380cd56fa885,Llama-2-7b-chat-hf,train,208,train,2,2,False,340,4
1272,case_ac30726596ad3faa,Mistral-7B-Instruct-v0.3,train,208,train,1,1,False,90,4
2232,case_476a512e9fab2ac5,Llama-2-7b-chat-hf,train,209,train,3,1,False,488,2
2232,case_dfd50c1dbb3a75ca,Mistral-7B-Instruct-v0.3,train,209,train,3,0,True,376,2
2232,case_eb63bcacdee6bd7a,Llama-2-7b-chat-hf,train,210,train,2,1,False,373,2
2232,case_0afd6dcc6d03c1a4,Mistral-7B-Instruct-v0.3,train,210,train,2,3,False,535,2
1676,case_3906aef04c776fb6,Llama-2-7b-chat-hf,train,211,train,1,2,False,699,2
1676,case_bdcad5fc27a8ab9f,Mistral-7B-Instruct-v0.3,train,211,train,1,0,True,188,2
1676,case_fdc42b23a6949a86,Llama-2-7b-chat-hf,train,212,train,1,0,True,278,2
1676,case_205b62682d773430,Mistral-7B-Instruct-v0.3,train,212,train,1,0,True,216,2
1586,case_97e3ef3760d5929b,Llama-2-7b-chat-hf,train,215,train,1,1,False,242,3
1586,case_de55542bb2fe9900,Mistral-7B-Instruct-v0.3,train,215,train,2,0,True,223,3
1586,case_01fdd17b4b8bf25d,Llama-2-7b-chat-hf,train,216,train,2,0,True,497,3
1586,case_3f0b0d0efdf3d73d,Mistral-7B-Instruct-v0.3,train,216,train,1,0,True,245,3
1730,case_d4eacab5dcb98742,Llama-2-7b-chat-hf,train,217,train,1,1,False,129,3
1730,case_f40bea3da750d75d,Mistral-7B-Instruct-v0.3,train,217,train,1,0,True,88,3
1730,case_47616043d63b3a2b,Llama-2-7b-chat-hf,train,218,train,1,1,False,129,3
1730,case_056aa391738ce419,Mistral-7B-Instruct-v0.3,train,218,train,1,1,False,87,3
1146,case_94b8b958dfc5535b,Llama-2-7b-chat-hf,train,219,train,1,0,True,1176,2
1146,case_be460b1f66352b8b,Mistral-7B-Instruct-v0.3,train,219,train,1,1,False,760,2
1146,case_46986706d9929d33,Llama-2-7b-chat-hf,train,220,train,2,4,False,1123,2
1146,case_c37e937f3c6286e3,Mistral-7B-Instruct-v0.3,train,220,train,2,3,False,979,2
1178,case_11c62b1097866ff3,Llama-2-7b-chat-hf,train,221,train,2,0,True,334,1
1178,case_6b324e0210d68d95,Mistral-7B-Instruct-v0.3,train,221,train,1,0,True,223,1
1178,case_62442f1bd15056d2,Llama-2-7b-chat-hf,train,222,train,1,0,True,600,1
1178,case_f298408e2ade9073,Mistral-7B-Instruct-v0.3,train,222,train,1,0,True,257,1
1543,case_b74914d223b843a9,Llama-2-7b-chat-hf,train,223,train,3,1,False,589,2
1543,case_09913bc3fb2d6198,Mistral-7B-Instruct-v0.3,train,223,train,1,0,True,240,2
1543,case_18bf80fb646d4ea8,Llama-2-7b-chat-hf,train,224,train,3,0,True,578,2
1543,case_1c1d70172c604663,Mistral-7B-Instruct-v0.3,train,224,train,2,0,True,405,2
1930,case_d57ac27f6a485a96,Llama-2-7b-chat-hf,train,225,train,2,0,True,161,2
1930,case_b867a768db60a76b,Mistral-7B-Instruct-v0.3,train,225,train,1,0,True,139,2
1930,case_a374e341d8061afd,Llama-2-7b-chat-hf,train,226,train,2,1,False,370,2
1930,case_230c9a71597ccc5c,Mistral-7B-Instruct-v0.3,train,226,train,1,0,True,270,2
1336,case_7ae81ea087f26e2f,Llama-2-7b-chat-hf,train,227,dev,1,2,False,572,5
1336,case_dcbd16398b0d01d6,Mistral-7B-Instruct-v0.3,train,227,dev,1,4,False,253,5
1336,case_62b390ba7ac350bd,Llama-2-7b-chat-hf,train,228,dev,1,0,True,497,5
1336,case_e27e2b61f7a46b36,Mistral-7B-Instruct-v0.3,train,228,dev,1,0,True,304,5
1988,case_e84b0e42f9477068,Llama-2-7b-chat-hf,train,229,train,4,0,True,386,2
1988,case_854208a9ce404a14,Mistral-7B-Instruct-v0.3,train,229,train,1,1,False,294,2
1988,case_6d2ad82c080d9aeb,Llama-2-7b-chat-hf,train,230,train,2,2,False,336,2
1988,case_ddaa7f2ccb09be28,Mistral-7B-Instruct-v0.3,train,230,train,1,0,True,341,2
399,case_10bf705aa9a0804b,Llama-2-7b-chat-hf,train,231,train,1,1,False,328,1
399,case_2524fcb6c2e7c467,Mistral-7B-Instruct-v0.3,train,231,train,1,0,True,182,1
399,case_53b2757c68af834a,Llama-2-7b-chat-hf,train,232,train,3,0,True,601,1
399,case_23564c3b23267701,Mistral-7B-Instruct-v0.3,train,232,train,2,0,True,281,1
1540,case_b0bcef58ce9c7e90,Llama-2-7b-chat-hf,train,233,train,2,0,True,793,3
1540,case_ed53029190b6815e,Mistral-7B-Instruct-v0.3,train,233,train,1,0,True,196,3
1540,case_21eb424c7b2fc098,Llama-2-7b-chat-hf,train,234,train,1,1,False,653,3
1540,case_fddd991044a44da5,Mistral-7B-Instruct-v0.3,train,234,train,1,0,True,240,3
680,case_4a69c63f44a0ce9e,Llama-2-7b-chat-hf,train,235,train,1,0,True,305,4
680,case_28e80bba1b4cb479,Mistral-7B-Instruct-v0.3,train,235,train,1,0,True,100,4
680,case_5529a4209d193881,Llama-2-7b-chat-hf,train,236,train,2,1,False,442,4
680,case_03ad6437d23cfa6d,Mistral-7B-Instruct-v0.3,train,236,train,1,0,True,206,4
284,case_3e25d5e9cc58c15b,Llama-2-7b-chat-hf,train,237,train,2,1,False,636,3
284,case_9391e26cf572f96a,Mistral-7B-Instruct-v0.3,train,237,train,1,0,True,364,3
284,case_ac5fe52c636efac7,Llama-2-7b-chat-hf,train,238,train,1,0,True,516,3
284,case_58943bcd639cc3be,Mistral-7B-Instruct-v0.3,train,238,train,1,1,False,516,3
159,case_f67af65fc01d7358,Llama-2-7b-chat-hf,train,239,train,3,3,False,815,1
159,case_74307fb3b48f27c7,Mistral-7B-Instruct-v0.3,train,239,train,1,0,True,199,1
159,case_bc9eb767cd5f9156,Llama-2-7b-chat-hf,train,240,train,1,1,False,707,1
159,case_a35964a2b3a77006,Mistral-7B-Instruct-v0.3,train,240,train,1,0,True,392,1
993,case_5c51b04009c9e8ae,Llama-2-7b-chat-hf,train,241,train,2,0,True,226,3
993,case_f8a4c21228c25f60,Mistral-7B-Instruct-v0.3,train,241,train,2,0,True,128,3
993,case_2f69bc5f7f44c2da,Llama-2-7b-chat-hf,train,242,train,2,2,False,162,3
993,case_5a37cce3927d3534,Mistral-7B-Instruct-v0.3,train,242,train,4,0,True,495,3
1353,case_267fd8766198fa60,Llama-2-7b-chat-hf,train,243,train,4,0,True,874,1
1353,case_45b7a1348e825297,Mistral-7B-Instruct-v0.3,train,243,train,1,3,False,432,1
1353,case_9fa380e3aee0aa7b,Llama-2-7b-chat-hf,train,244,train,3,3,False,792,1
1353,case_98da531d8613155c,Mistral-7B-Instruct-v0.3,train,244,train,1,0,True,304,1
1051,case_831de303407a6a7c,Llama-2-7b-chat-hf,train,245,train,2,0,True,451,2
1051,case_e578fda2b619c416,Mistral-7B-Instruct-v0.3,train,245,train,2,0,True,219,2
1051,case_b54a23c1d4a469ac,Llama-2-7b-chat-hf,train,246,train,2,0,True,412,2
1051,case_9c562c9b606ab0f1,Mistral-7B-Instruct-v0.3,train,246,train,2,0,True,361,2
1967,case_1a29cabda442b544,Llama-2-7b-chat-hf,train,247,train,2,2,False,787,3
1967,case_8b005c054ba13b40,Mistral-7B-Instruct-v0.3,train,247,train,1,0,True,335,3
1967,case_1cb09f776ded9ad8,Llama-2-7b-chat-hf,train,248,train,4,1,False,1403,3
1967,case_2f39a4e8450e7ac5,Mistral-7B-Instruct-v0.3,train,248,train,1,0,True,234,3
910,case_67d2bb06dfe0961c,Llama-2-7b-chat-hf,train,249,train,2,2,False,335,5
910,case_193373b23b9b5e0e,Mistral-7B-Instruct-v0.3,train,249,train,1,0,True,153,5
910,case_95c2716b6cd5796c,Llama-2-7b-chat-hf,train,250,train,2,1,False,277,5
910,case_35d11e4b6d5206a3,Mistral-7B-Instruct-v0.3,train,250,train,1,2,False,288,5
988,case_c0b05fc1ef122a66,Llama-2-7b-chat-hf,train,251,train,1,0,True,90,1
988,case_162941deb9c7b216,Mistral-7B-Instruct-v0.3,train,251,train,1,0,True,90,1
988,case_ab470be5ec0f9e8b,Llama-2-7b-chat-hf,train,252,train,2,1,False,332,1
988,case_e5bd8c282ed25391,Mistral-7B-Instruct-v0.3,train,252,train,2,1,False,241,1
1940,case_8a6c0daa4301bbc8,Llama-2-7b-chat-hf,train,253,train,1,1,False,296,2
1940,case_759cae27ee62ad8c,Mistral-7B-Instruct-v0.3,train,253,train,1,0,True,167,2
1940,case_709f12f217e55d17,Llama-2-7b-chat-hf,train,254,train,1,1,False,587,2
1940,case_41b420fc934bf5f6,Mistral-7B-Instruct-v0.3,train,254,train,1,1,False,288,2
2233,case_4e315bf6bd4cffbb,Llama-2-7b-chat-hf,train,255,train,1,1,False,403,3
2233,case_19f0bc8fc45f6116,Mistral-7B-Instruct-v0.3,train,255,train,1,0,True,275,3
2233,case_f5dc7e58b111d23e,Llama-2-7b-chat-hf,train,256,train,1,2,False,494,3
2233,case_65dd01188494c039,Mistral-7B-Instruct-v0.3,train,256,train,2,1,False,348,3
927,case_6206fbd0d37f0e08,Llama-2-7b-chat-hf,train,257,train,2,2,False,224,5
927,case_e3f7c7e7515c9953,Mistral-7B-Instruct-v0.3,train,257,train,3,0,True,389,5
927,case_9ef9c6707966c92a,Llama-2-7b-chat-hf,train,258,train,3,1,False,714,5
927,case_8bec0862e16595dd,Mistral-7B-Instruct-v0.3,train,258,train,1,0,True,254,5
1476,case_ff9ae82f22c6ca11,Llama-2-7b-chat-hf,train,259,train,3,4,False,507,4
1476,case_27e77f0064f8fbba,Mistral-7B-Instruct-v0.3,train,259,train,1,0,True,114,4
1476,case_04fe6673bb4d3484,Llama-2-7b-chat-hf,train,260,train,1,0,True,327,4
1476,case_2c9047a3d0a1bb54,Mistral-7B-Instruct-v0.3,train,260,train,1,0,True,238,4
2263,case_5ebc866181331753,Llama-2-7b-chat-hf,train,261,train,1,0,True,221,5
2263,case_20f36fe7d8a6f730,Mistral-7B-Instruct-v0.3,train,261,train,1,0,True,103,5
2263,case_39c761953caace92,Llama-2-7b-chat-hf,train,262,train,1,1,False,390,5
2263,case_319ae054586504ad,Mistral-7B-Instruct-v0.3,train,262,train,1,0,True,161,5
2267,case_14a08e2d539300b3,Llama-2-7b-chat-hf,train,263,train,1,1,False,261,2
2267,case_5b55c37557e1f018,Mistral-7B-Instruct-v0.3,train,263,train,1,0,True,211,2
2267,case_b7353c41f595038d,Llama-2-7b-chat-hf,train,264,train,1,0,True,391,2
2267,case_c890b16561282681,Mistral-7B-Instruct-v0.3,train,264,train,1,0,True,271,2
1375,case_5eab0bb733bfd98d,Llama-2-7b-chat-hf,train,265,train,2,0,True,395,5
1375,case_d5f52424a2c64ac7,Mistral-7B-Instruct-v0.3,train,265,train,1,0,True,171,5
1375,case_58653c7cf041e0cd,Llama-2-7b-chat-hf,train,266,train,2,0,True,612,5
1375,case_0055d0d59d49a0e3,Mistral-7B-Instruct-v0.3,train,266,train,1,0,True,212,5
2140,case_9dc9fac1ac978b2b,Llama-2-7b-chat-hf,train,267,train,1,0,True,155,3
2140,case_5114207a917955f9,Mistral-7B-Instruct-v0.3,train,267,train,1,0,True,78,3
2140,case_0c9c4144eb1f3165,Llama-2-7b-chat-hf,train,268,train,1,1,False,119,3
2140,case_d78b129c3a8a35e9,Mistral-7B-Instruct-v0.3,train,268,train,1,0,True,124,3
1497,case_66364a79ff7bfd05,Llama-2-7b-chat-hf,train,269,train,1,0,True,119,3
1497,case_2a22a6024123954c,Mistral-7B-Instruct-v0.3,train,269,train,1,0,True,71,3
1497,case_02eb5b1dc4029596,Llama-2-7b-chat-hf,train,270,train,1,1,False,144,3
1497,case_7a29caaef1bc284d,Mistral-7B-Instruct-v0.3,train,270,train,1,0,True,170,3
380,case_b89ac4ae9cd505f4,Llama-2-7b-chat-hf,train,271,dev,2,0,True,224,1
380,case_07cbff4779c41bdf,Mistral-7B-Instruct-v0.3,train,271,dev,1,0,True,70,1
380,case_a0dbc0c6966f2c93,Llama-2-7b-chat-hf,train,272,dev,1,0,True,347,1
380,case_c33c1380f300b8ee,Mistral-7B-Instruct-v0.3,train,272,dev,1,0,True,207,1
1708,case_6d4aa508c90a491c,Llama-2-7b-chat-hf,train,273,train,1,1,False,326,2
1708,case_94b319d12362ab70,Mistral-7B-Instruct-v0.3,train,273,train,1,0,True,242,2
1708,case_09adf9d660f0412f,Llama-2-7b-chat-hf,train,274,train,1,1,False,304,2
1708,case_d42e161e0e636a90,Mistral-7B-Instruct-v0.3,train,274,train,1,0,True,222,2
354,case_4492d327ba3c34eb,Llama-2-7b-chat-hf,train,275,train,1,0,True,839,1
354,case_d335c46b8ce8b6df,Mistral-7B-Instruct-v0.3,train,275,train,1,0,True,219,1
354,case_eaa8ab59ccb17a94,Llama-2-7b-chat-hf,train,276,train,1,0,True,931,1
354,case_0f8feceb4d121edf,Mistral-7B-Instruct-v0.3,train,276,train,1,0,True,578,1
463,case_e120b51a7db843ff,Llama-2-7b-chat-hf,train,277,train,1,1,False,227,3
463,case_6c524830f2006d0b,Mistral-7B-Instruct-v0.3,train,277,train,1,0,True,243,3
463,case_89c787d6b7e5280d,Llama-2-7b-chat-hf,train,278,train,1,0,True,371,3
463,case_e14c13846cbb0852,Mistral-7B-Instruct-v0.3,train,278,train,1,0,True,240,3
1617,case_109f5670269ce983,Llama-2-7b-chat-hf,train,279,train,3,2,False,455,3
1617,case_58d98607d3229b29,Mistral-7B-Instruct-v0.3,train,279,train,2,1,False,363,3
1617,case_d063febe3fbe7096,Llama-2-7b-chat-hf,train,280,train,4,2,False,817,3
1617,case_d3911ac418e60d76,Mistral-7B-Instruct-v0.3,train,280,train,2,0,True,199,3
2047,case_c7722f32b4482fe7,Llama-2-7b-chat-hf,train,281,train,1,0,True,485,1
2047,case_5259c337c95d18f1,Mistral-7B-Instruct-v0.3,train,281,train,1,0,True,206,1
2047,case_778abab720ecfede,Llama-2-7b-chat-hf,train,282,train,1,1,False,982,1
2047,case_ae640d0907058b99,Mistral-7B-Instruct-v0.3,train,282,train,1,1,False,128,1
2352,case_ceefd87c7aa3d0db,Llama-2-7b-chat-hf,train,283,train,1,3,False,643,2
2352,case_10ff1fce6a3578cc,Mistral-7B-Instruct-v0.3,train,283,train,1,0,True,165,2
2352,case_945ff4549dd5805a,Llama-2-7b-chat-hf,train,284,train,1,0,True,440,2
2352,case_78037b2e45522424,Mistral-7B-Instruct-v0.3,train,284,train,1,0,True,195,2
1954,case_ed8cea013092495b,Llama-2-7b-chat-hf,train,285,dev,1,0,True,293,1
1954,case_3b4ece15aa3e80b6,Mistral-7B-Instruct-v0.3,train,285,dev,1,0,True,51,1
1954,case_3714953a5df4d03f,Llama-2-7b-chat-hf,train,286,dev,1,1,False,153,1
1954,case_7ddf2d8ace0a624a,Mistral-7B-Instruct-v0.3,train,286,dev,1,0,True,165,1
303,case_6a5b36a4b437a0c6,Llama-2-7b-chat-hf,train,287,train,1,0,True,239,3
303,case_a6d0d810d68bb4ca,Mistral-7B-Instruct-v0.3,train,287,train,1,0,True,224,3
303,case_f1887d9fd325bd92,Llama-2-7b-chat-hf,train,288,train,3,0,True,679,3
303,case_30628e7929357de8,Mistral-7B-Instruct-v0.3,train,288,train,1,0,True,308,3
1415,case_123420fc1d814af8,Llama-2-7b-chat-hf,train,289,train,1,1,False,666,3
1415,case_d1c98d8b239a8588,Mistral-7B-Instruct-v0.3,train,289,train,1,0,True,238,3
1415,case_e8e37b084cd408e9,Llama-2-7b-chat-hf,train,290,train,6,3,False,1427,3
1415,case_ee6d06165806c62e,Mistral-7B-Instruct-v0.3,train,290,train,1,0,True,481,3
576,case_0c2729de604f456d,Llama-2-7b-chat-hf,train,295,train,1,1,False,522,2
576,case_6cd10b34076824c3,Mistral-7B-Instruct-v0.3,train,295,train,1,1,False,464,2
576,case_8ef412246707f44e,Llama-2-7b-chat-hf,train,296,train,1,1,False,692,2
576,case_815d03c3825f37bb,Mistral-7B-Instruct-v0.3,train,296,train,1,1,False,935,2
678,case_9b6fc24f198a3b7a,Llama-2-7b-chat-hf,train,297,train,1,0,True,156,1
678,case_334c42593d4b56f0,Mistral-7B-Instruct-v0.3,train,297,train,1,0,True,127,1
678,case_d26d91cee5198b9c,Llama-2-7b-chat-hf,train,298,train,2,0,True,516,1
678,case_bf1c6cced95dc7f0,Mistral-7B-Instruct-v0.3,train,298,train,1,0,True,313,1
2218,case_ce05840017e0fb7c,Llama-2-7b-chat-hf,train,299,train,1,1,False,120,1
2218,case_c528e3fb3146c900,Mistral-7B-Instruct-v0.3,train,299,train,1,1,False,83,1
2218,case_08f63cfd2200e41e,Llama-2-7b-chat-hf,train,300,train,2,1,False,143,1
2218,case_06490eeabae7dee7,Mistral-7B-Instruct-v0.3,train,300,train,1,0,True,234,1
142,case_9b71d654396b24c1,Llama-2-7b-chat-hf,train,301,train,3,2,False,484,4
142,case_2bffae7b14b7824b,Mistral-7B-Instruct-v0.3,train,301,train,2,1,False,377,4
142,case_882e67aaaacc9a09,Llama-2-7b-chat-hf,train,302,train,3,1,False,671,4
142,case_23869f9815c4a4f3,Mistral-7B-Instruct-v0.3,train,302,train,2,1,False,496,4
131,case_2dfc175befa3715f,Llama-2-7b-chat-hf,train,303,train,2,3,False,1212,5
131,case_2c55daaf2b100159,Mistral-7B-Instruct-v0.3,train,303,train,2,0,True,419,5
131,case_ddf889eb1497a504,Llama-2-7b-chat-hf,train,304,train,2,1,False,827,5
131,case_7046ec2ecacdd454,Mistral-7B-Instruct-v0.3,train,304,train,1,1,False,281,5
1588,case_afee48f968af21c3,Llama-2-7b-chat-hf,train,305,train,1,0,True,121,4
1588,case_e60c507864576754,Mistral-7B-Instruct-v0.3,train,305,train,1,0,True,112,4
1588,case_76c7d7d8a96bcfb2,Llama-2-7b-chat-hf,train,306,train,1,1,False,361,4
1588,case_6e77833476d167ef,Mistral-7B-Instruct-v0.3,train,306,train,1,2,False,472,4
544,case_09b439fd294152b6,Llama-2-7b-chat-hf,train,309,train,1,0,True,115,3
544,case_a00d97c1b4af868d,Mistral-7B-Instruct-v0.3,train,309,train,2,1,False,377,3
544,case_24d6487b84284f26,Llama-2-7b-chat-hf,train,310,train,2,0,True,350,3
544,case_827c3781368cacea,Mistral-7B-Instruct-v0.3,train,310,train,2,1,False,236,3
31,case_f152752442aac6fa,Llama-2-7b-chat-hf,train,311,train,1,0,True,394,2
31,case_bd8055427437ee32,Mistral-7B-Instruct-v0.3,train,311,train,2,0,True,404,2
31,case_9463be6f10d6ab12,Llama-2-7b-chat-hf,train,312,train,1,1,False,354,2
31,case_5ecd61f0ab3a4903,Mistral-7B-Instruct-v0.3,train,312,train,1,1,False,404,2
287,case_83ed3e462e140d7c,Llama-2-7b-chat-hf,train,313,dev,2,0,True,124,2
287,case_9942bc712712a96e,Mistral-7B-Instruct-v0.3,train,313,dev,1,0,True,55,2
287,case_aa928f9d9a8c24e7,Llama-2-7b-chat-hf,train,314,dev,1,0,True,248,2
287,case_825a5a7f2bf3feca,Mistral-7B-Instruct-v0.3,train,314,dev,1,0,True,247,2
950,case_575e2d497c399579,Llama-2-7b-chat-hf,train,315,train,2,0,True,208,1
